Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1989,20.18,20.52,,,,,,,
1990,20.75,15.0,-26.91,,,,,,
1991,14.52,19.29,28.57,,,,,,
1992,19.52,17.74,-8.02,,,,,,
1993,17.5,23.21,30.87,,,,,,
1994,22.98,22.98,-1.03,2.29,,,,,
1995,22.74,23.21,1.04,9.123,,,,,
1996,23.21,18.88,-18.69,-0.429,,,,,
1997,18.75,14.06,-25.5,-4.543,,,,,
1998,14.0,10.5,-25.33,-14.67,,,,,
1999,10.38,13.94,32.74,-9.514,-3.793,,,,
2000,13.94,9.69,-30.49,-16.029,-4.275,,,,
2001,9.69,6.47,-33.21,-19.28,-10.349,,,,
2002,6.47,5.35,-17.31,-17.572,-11.297,,,,
2003,5.32,7.83,46.36,-5.699,-10.297,,,,
2004,7.83,10.22,30.52,-6.02,-7.783,-4.541,,,
2005,10.26,13.69,33.95,7.156,-5.142,-0.607,,,
2006,13.8,12.45,-9.06,13.986,-4.078,-2.877,,,
2007,12.59,9.33,-25.06,11.765,-4.018,-4.193,,,
2008,9.33,6.21,-33.44,-4.53,-5.117,-8.414,,,
2009,6.22,4.92,-20.77,-13.602,-9.891,-9.765,-6.891,,
2010,4.91,5.41,9.96,-16.946,-5.662,-9.252,-4.971,,
2011,5.43,4.19,-22.55,-19.572,-4.252,-9.549,-7.35,,
2012,4.24,5.42,29.36,-10.294,0.13,-6.157,-5.756,,
2013,5.51,6.68,23.25,1.47,-1.576,-2.97,-6.037,,
2014,6.62,5.53,-17.22,2.365,-5.957,-5.978,-6.874,-5.11,
2015,5.56,6.22,12.48,2.83,-7.586,-2.912,-6.372,-3.46,
2016,6.15,6.16,-0.9646,8.012,-6.795,-0.327,-5.446,-4.463,
2017,6.16,7.27,18.02,6.049,-2.464,2.065,-3.244,-3.505,
2018,7.27,4.87,-33.01,-6.125,-2.401,-3.116,-3.769,-6.055,
2019,4.78,5.43,11.5,-0.364,0.991,-4.128,-4.605,-5.607,-4.335
2020,5.46,4.43,-18.42,-6.562,-1.979,-7.246,-3.838,-6.41,-3.984
2021,4.43,5.46,23.25,-2.384,2.683,-5.347,-0.845,-4.841,-4.12
2022,5.47,6.67,22.16,-1.708,2.097,-2.213,1.109,-2.939,-3.208
2023,6.76,8.09,21.29,10.684,1.934,1.779,0.163,-1.038,-3.452
