Year,Open,Close,1YRCAGR,5YRCAGR,10YRCAGR,15YRCAGR,20YRCAGR,25YRCAGR,30YRCAGR
1968,2.03,2.03,,,,,,,
1969,2.01,2.23,10.09,,,,,,
1970,2.23,1.9,-14.67,,,,,,
1971,1.87,1.74,-8.79,,,,,,
1972,1.72,2.05,18.2,,,,,,
1973,2.05,1.38,-32.97,-7.429,,,,,
1974,1.38,1.49,8.11,-7.748,,,,,
1975,1.49,2.05,38.0,1.531,,,,,
1976,2.05,2.03,-0.9059,3.131,,,,,
1977,2.03,2.0,-1.65,-0.493,,,,,
1978,2.0,2.13,6.32,9.069,0.482,,,,
1979,2.12,2.2,3.5,8.105,-0.135,,,,
1980,2.19,3.0,36.15,7.913,4.674,,,,
1981,3.0,3.16,5.46,9.254,6.148,,,,
1982,3.15,4.0,26.59,14.87,6.913,,,,
1983,4.0,5.03,25.65,18.751,13.807,6.236,,,
1984,5.03,6.23,23.96,23.144,15.38,7.089,,,
1985,6.2,7.89,26.49,21.336,14.428,9.957,,,
1986,7.89,9.83,24.72,25.48,17.086,12.236,,,
1987,9.86,9.91,0.7555,19.895,17.356,11.076,,,
1988,9.91,10.77,8.71,16.447,17.594,14.68,8.702,,
1989,10.77,13.33,23.76,16.431,19.74,15.729,9.352,,
1990,13.33,15.95,19.64,15.116,18.185,14.657,11.224,,
1991,15.95,21.01,31.72,16.406,20.858,16.859,13.265,,
1992,20.95,16.07,-23.51,10.151,14.92,14.903,10.844,,
1993,15.98,13.87,-13.7,5.189,10.675,13.304,12.23,7.99,
1994,13.72,13.78,-0.644,0.666,8.262,13.011,11.764,7.557,
1995,13.75,20.44,48.38,5.086,9.987,13.647,12.185,9.969,
1996,20.38,25.95,26.93,4.314,10.194,15.07,13.588,11.415,
1997,25.89,45.05,73.62,22.895,16.349,17.519,16.851,13.156,
1998,45.02,63.71,41.41,35.652,19.454,18.443,18.52,16.566,12.174
1999,63.71,61.12,-4.06,34.706,16.449,16.443,18.083,16.017,11.668
2000,61.18,70.4,15.19,28.061,16.006,15.709,17.091,15.195,12.796
2001,69.51,51.0,-27.56,14.469,9.273,11.601,14.92,13.764,11.918
2002,50.47,23.15,-54.61,-12.467,3.718,5.819,9.175,10.291,8.416
2003,23.16,28.6,23.54,-14.802,7.505,6.728,9.079,10.948,10.633
2004,28.9,25.62,-10.42,-15.961,6.398,4.452,7.326,10.318,9.946
2005,25.57,22.98,-10.3,-20.062,1.178,2.464,5.491,8.485,8.389
2006,23.25,26.32,14.53,-12.392,0.142,1.514,5.048,8.849,8.916
2007,26.21,26.52,0.7599,2.755,-5.161,3.396,5.045,7.86,8.998
2008,26.5,23.25,-12.33,-4.057,-9.589,3.504,3.923,6.315,8.293
2009,23.25,25.25,8.6,-0.291,-8.461,4.12,3.246,5.757,8.475
2010,25.41,26.48,4.87,2.876,-9.315,1.741,2.567,4.962,7.529
2011,26.65,35.24,33.08,6.011,-3.629,2.061,2.62,5.24,8.371
2012,35.33,32.59,-7.52,4.208,3.479,-2.135,3.598,4.877,7.243
2013,32.84,53.15,63.09,17.982,6.393,-1.201,6.948,6.594,8.176
2014,52.52,59.03,11.06,18.512,8.705,-0.232,7.545,6.133,7.784
2015,59.43,68.79,16.53,21.038,11.588,-0.154,6.256,6.021,7.485
2016,67.45,58.44,-15.05,10.646,8.303,0.912,4.143,4.177,6.122
2017,58.78,61.28,4.86,13.461,8.736,6.705,1.55,5.5,6.261
2018,61.4,51.98,-15.18,-0.444,8.378,4.063,-1.012,5.427,5.387
2019,51.34,64.19,23.49,1.69,9.779,6.315,0.245,6.348,5.379
2020,63.85,62.03,-3.37,-2.048,8.885,6.844,-0.631,4.541,4.631
2021,61.74,62.35,0.5159,1.304,5.872,5.918,1.01,3.569,3.692
2022,62.07,71.95,15.4,3.262,8.242,6.88,5.834,1.89,5.124
2023,71.76,62.02,-13.8,3.595,1.555,6.76,3.946,-0.107,5.119
